"district","county","subcounty","parish","year","school_name","ownership","gender","grade","value","location_code","facility_id","source_file"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Namabuga RC Primary School","Government","Female","Division 4","5.0","D01S11P04","namabuga-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Namabuga RC Primary School","Government","Male","Division U","3.0","D01S11P04","namabuga-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Namabuga RC Primary School","Government","Female","Division U","2.0","D01S11P04","namabuga-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Namabuga RC Primary School","Government","Male","Division X","","D01S11P04","namabuga-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Namabuga RC Primary School","Government","Female","Division X","","D01S11P04","namabuga-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Male","Division 1","","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Female","Division 1","","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Male","Division 2","1.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Female","Division 2","1.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Male","Division 3","4.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Female","Division 3","2.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Male","Division 4","2.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Female","Division 4","1.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Male","Division U","7.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Female","Division U","5.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Male","Division X","1.0","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba CU Primary School","Government","Female","Division X","","D01S11P06","namulaba-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Male","Division 1","","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Female","Division 1","","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Male","Division 2","5.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Female","Division 2","6.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Male","Division 3","7.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Female","Division 3","4.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Male","Division 4","6.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Female","Division 4","4.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Male","Division U","5.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Female","Division U","4.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Male","Division X","2.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Namulaba UMEA Primary School","Government","Female","Division X","1.0","D01S11P06","namulaba-umea-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Male","Division 1","","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Female","Division 1","","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Male","Division 2","2.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Female","Division 2","1.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Male","Division 3","2.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Female","Division 3","3.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Male","Division 4","3.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Female","Division 4","2.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Male","Division U","10.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Female","Division U","8.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Male","Division X","1.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Kyerima","2019","Nanjwenge CU Primary School","Government","Female","Division X","1.0","D01S11P04","nanjwenge-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Male","Division 1","","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Female","Division 1","","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Male","Division 2","1.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Female","Division 2","1.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Male","Division 3","1.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Female","Division 3","","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Male","Division 4","2.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Female","Division 4","1.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Male","Division U","5.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Female","Division U","4.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Male","Division X","1.0","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","Nongo CU Primary School Kitimbwa","Government","Female","Division X","","D01S11P06","nongo-cu-primary-school-kitimbwa_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Male","Division 1","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Female","Division 1","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Male","Division 2","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Female","Division 2","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Male","Division 3","3.0","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Female","Division 3","3.0","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Male","Division 4","3.0","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Female","Division 4","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Male","Division U","10.0","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Female","Division U","12.0","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Male","Division X","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Namulaba","2019","St Martins Nongo RC Primary School","Government","Female","Division X","","D01S11P06","st-martins-nongo-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Male","Division 1","2.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Female","Division 1","1.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Male","Division 2","20.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Female","Division 2","17.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Male","Division 3","20.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Female","Division 3","23.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Male","Division 4","10.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Female","Division 4","11.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Male","Division U","7.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Female","Division U","5.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Male","Division X","3.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Bbaale","Kitimbwa","Wabwoko","2019","Wabwoko CU Primary School","Government","Female","Division X","2.0","D01S11P07","wabwoko-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Male","Division 1","4.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Female","Division 1","3.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Male","Division 2","26.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Female","Division 2","20.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Male","Division 3","9.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Female","Division 3","9.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Male","Division 4","6.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Female","Division 4","4.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Male","Division U","7.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Female","Division U","8.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Male","Division X","1.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kasana","2019","Kasana RC Primary School","Government","Female","Division X","1.0","D01S08P03","kasana-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Male","Division 1","","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Female","Division 1","","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Male","Division 2","3.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Female","Division 2","3.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Male","Division 3","10.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Female","Division 3","8.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Male","Division 4","5.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Female","Division 4","4.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Male","Division U","2.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Female","Division U","1.0","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Male","Division X","","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi CU Primary School","Government","Female","Division X","","D01S08P04","kibuzi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Male","Division 1","","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Female","Division 1","","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Male","Division 2","1.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Female","Division 2","","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Male","Division 3","2.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Female","Division 3","1.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Male","Division 4","2.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Female","Division 4","3.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Male","Division U","5.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Female","Division U","4.0","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Male","Division X","","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Lusenke","2019","Kibuzi RC Primary School","Government","Female","Division X","","D01S08P04","kibuzi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Male","Division 1","1.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Female","Division 1","","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Male","Division 2","20.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Female","Division 2","19.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Male","Division 3","5.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Female","Division 3","3.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Male","Division 4","1.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Female","Division 4","1.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Male","Division U","2.0","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Female","Division U","","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Male","Division X","","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Kireku CU Primary School","Government","Female","Division X","","D01S08P06","kireku-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Male","Division 1","","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Female","Division 1","","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Male","Division 2","2.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Female","Division 2","5.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Male","Division 3","7.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Female","Division 3","8.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Male","Division 4","1.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Female","Division 4","2.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
